Número 		 |		Tiempo que le tomó
    98933		 | 		281720
    29726		 | 		282156
    26666		 | 		282598
    55533		 | 		283224
    63725		 | 		283675
    30457		 | 		284134
    32657		 | 		284565
    55530		 | 		285016
    43271		 | 		285448
    25875		 | 		285898
    6812		 | 		286329
    78954		 | 		287874
    37489		 | 		288323
    63145		 | 		288768
    40684		 | 		289199
    50041		 | 		289664
    74197		 | 		290092
    41101		 | 		290521
    7860		 | 		290977
    33348		 | 		291410
    93769		 | 		291863
    25985		 | 		292290
    12496		 | 		292733
    36673		 | 		293173
    99006		 | 		293614
    93823		 | 		294055
    17553		 | 		294493
    43708		 | 		294935
    49099		 | 		295369
    14776		 | 		295838
    52000		 | 		296285
    48032		 | 		297891
    44501		 | 		298414
    95017		 | 		299077
    3564		 | 		299510
    24577		 | 		299971
    25473		 | 		300411
    52572		 | 		300859
    80106		 | 		301292
    85096		 | 		301739
    78446		 | 		302170
    86917		 | 		302613
    64049		 | 		303042
    32287		 | 		303487
    66413		 | 		303949
    21084		 | 		304390
    98679		 | 		304829
    56962		 | 		305269
    62185		 | 		305726
    22891		 | 		306169
    90309		 | 		306612
    55953		 | 		308198
    48875		 | 		308978
    2804		 | 		309418
    8977		 | 		309866
    64232		 | 		310300
    12979		 | 		310750
    42882		 | 		311184
    7940		 | 		311626
    62077		 | 		312721
    57657		 | 		313163
    76291		 | 		313601
    26460		 | 		314068
    2157		 | 		314498
    71307		 | 		314950
    46376		 | 		315383
    43085		 | 		315826
    96779		 | 		316257
    98947		 | 		317708
    23190		 | 		318158
    98226		 | 		318593
    93745		 | 		319037
    26458		 | 		319468
    62275		 | 		319909
    42383		 | 		320345
    92870		 | 		320788
    83358		 | 		321216
    41061		 | 		321675
    66183		 | 		322109
    61894		 | 		322539
    80303		 | 		322996
    56491		 | 		323417
    34198		 | 		323866
    29177		 | 		324299
    75647		 | 		324742
    43175		 | 		325180
    93409		 | 		325646
    88625		 | 		326134
    86056		 | 		326600
    1348		 | 		328234
    67053		 | 		328694
    60064		 | 		329142
    93990		 | 		329576
    9865		 | 		330025
    62220		 | 		330457
    65296		 | 		330902
    56240		 | 		331335
    21656		 | 		331778
    78426		 | 		332213
    71538		 | 		332666
    44845		 | 		333122
    76652		 | 		333556
    65282		 | 		334019
    71302		 | 		334451
    55278		 | 		334898
    24016		 | 		335330
    80523		 | 		335775
    54987		 | 		336213
    65077		 | 		336654
    63058		 | 		338302
    16881		 | 		338771
    61731		 | 		339198
    19548		 | 		339672
    51078		 | 		340152
    90908		 | 		340584
    11546		 | 		341034
    10604		 | 		341465
    668		 | 		342004
    16522		 | 		342444
    13011		 | 		342906
    18367		 | 		343372
    99927		 | 		343824
    73074		 | 		344256
    12356		 | 		344706
    9791		 | 		345154
    51645		 | 		345592
    94003		 | 		346046
    66030		 | 		346494
    73300		 | 		348100
    72428		 | 		348579
    37567		 | 		349040
    34496		 | 		349495
    65431		 | 		349927
    19201		 | 		350380
    5797		 | 		350825
    20708		 | 		351268
    43216		 | 		351710
    2672		 | 		352143
    75695		 | 		352578
    24644		 | 		353021
    65729		 | 		353480
    8927		 | 		353974
    86375		 | 		354445
    1628		 | 		354899
    76356		 | 		355365
    93634		 | 		355822
    29526		 | 		356269
    86960		 | 		357874
