Número 		 |		Tiempo que le tomó
    2701		 | 		26905
    8895		 | 		26950
    5252		 | 		26993
    2444		 | 		27036
    6317		 | 		27080
    5597		 | 		27127
    8379		 | 		27173
    7528		 | 		27213
    4537		 | 		27252
    9014		 | 		27296
    118		 | 		27339
    8834		 | 		27384
    6809		 | 		27429
    5395		 | 		27473
    4103		 | 		27517
    7535		 | 		27554
    9334		 | 		27599
    29		 | 		27642
    4277		 | 		27686
    6952		 | 		27731
    2640		 | 		27775
    8002		 | 		27819
    6991		 | 		27864
    8154		 | 		27909
    7145		 | 		27954
    5966		 | 		27999
    9902		 | 		28044
    383		 | 		28087
    5785		 | 		28140
    4766		 | 		28194
    2292		 | 		28243
    4838		 | 		28287
    3661		 | 		28331
    3896		 | 		28374
    7281		 | 		28420
    9977		 | 		28465
    9492		 | 		28510
    2011		 | 		28554
    3856		 | 		28597
    4028		 | 		28657
    1024		 | 		28710
    3973		 | 		28759
    2861		 | 		28803
    7832		 | 		28849
    5720		 | 		28893
    3316		 | 		28936
    5366		 | 		28981
    1405		 | 		29025
    9696		 | 		29070
    5995		 | 		29116
    8356		 | 		31964
    2335		 | 		32028
    3996		 | 		32078
    1699		 | 		32124
    6841		 | 		32198
    7492		 | 		32250
    7664		 | 		32297
    6742		 | 		32342
    4227		 | 		32388
    9800		 | 		32433
    7860		 | 		32479
    6518		 | 		32524
    4637		 | 		32569
    1520		 | 		32613
    6765		 | 		32651
    8269		 | 		32696
    7848		 | 		32742
    6256		 | 		32811
    280		 | 		32857
    1703		 | 		32901
    6635		 | 		32946
    7655		 | 		32992
    2028		 | 		33036
    5848		 | 		33081
    5487		 | 		33127
    4099		 | 		33201
    5515		 | 		33256
    852		 | 		33300
    5503		 | 		33345
    5210		 | 		33389
    3198		 | 		33433
    210		 | 		33477
    3897		 | 		33521
    7193		 | 		33559
    1908		 | 		33603
    737		 | 		33647
    1037		 | 		33691
    5923		 | 		33737
    3830		 | 		33780
    5263		 | 		33825
    5723		 | 		33870
    1689		 | 		33914
    8132		 | 		33975
    6711		 | 		34028
    9560		 | 		34074
    4897		 | 		34119
    1332		 | 		34185
    7407		 | 		34234
    7504		 | 		34281
    7963		 | 		34327
    5462		 | 		34372
    491		 | 		34416
    5617		 | 		34461
    3841		 | 		34506
    2690		 | 		34551
    1103		 | 		34595
    4291		 | 		34641
    8204		 | 		34688
    8307		 | 		34735
    6145		 | 		34781
    9765		 | 		34827
    1504		 | 		34872
    6354		 | 		34918
    13		 | 		34955
    5049		 | 		35000
    4614		 | 		35037
    7101		 | 		35083
    6085		 | 		35131
    536		 | 		35183
    931		 | 		35228
    7699		 | 		35274
    6258		 | 		35320
    8971		 | 		35367
    5830		 | 		35411
    9321		 | 		35458
    8531		 | 		35504
    7078		 | 		35550
    652		 | 		35608
    2289		 | 		35658
    934		 | 		35703
    8614		 | 		35762
    4102		 | 		35813
    1424		 | 		35859
    4230		 | 		35905
    4294		 | 		35958
    4113		 | 		36004
    1685		 | 		36056
    4936		 | 		36102
    8668		 | 		36164
    6343		 | 		36209
    1080		 | 		36257
    8432		 | 		36304
    7846		 | 		36350
    3786		 | 		36395
    4797		 | 		36441
    9246		 | 		36487
    8399		 | 		36534
    1897		 | 		36579
    5330		 | 		36624
    5286		 | 		36669
    9179		 | 		36716
    3028		 | 		36761
    1544		 | 		36806
    8150		 | 		36853
    5210		 | 		36890
    7216		 | 		36937
    3032		 | 		36981
    8639		 | 		37028
    7867		 | 		37081
    1672		 | 		37129
    9572		 | 		37200
    2832		 | 		37250
    2126		 | 		37296
    995		 | 		37342
    3413		 | 		37387
    6419		 | 		37434
    1459		 | 		37480
    5097		 | 		37527
    7707		 | 		37574
    6478		 | 		37622
    7791		 | 		37670
    8786		 | 		37717
    1262		 | 		37763
    1989		 | 		37808
    8923		 | 		37855
    6058		 | 		37901
    1234		 | 		37947
    7321		 | 		37995
    7954		 | 		38043
    2916		 | 		38088
    2607		 | 		38137
    7133		 | 		38189
    2295		 | 		38240
    502		 | 		38285
    1634		 | 		38331
    7504		 | 		38368
    7717		 | 		38405
    1017		 | 		38450
    6143		 | 		38497
    1935		 | 		38542
    2688		 | 		38587
    5714		 | 		38633
    4766		 | 		38671
    1165		 | 		38716
    3061		 | 		38761
    8178		 | 		38808
    7584		 | 		38856
    871		 | 		38900
    9627		 | 		38948
    1642		 | 		38994
    7349		 | 		39041
    7417		 | 		39090
    427		 | 		39138
    4962		 | 		39190
    9405		 | 		39245
    5702		 | 		39291
    1019		 | 		39337
    6991		 | 		39374
    3022		 | 		39420
    5324		 | 		39467
    9906		 | 		39515
    1980		 | 		39560
    2456		 | 		39605
    2200		 | 		39651
