

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    231		 | 		112221
    921		 | 		112291
    922		 | 		112361
    850		 | 		112428
    688		 | 		112513
    264		 | 		112600
    496		 | 		112718
    894		 | 		112824
    302		 | 		112917
    265		 | 		113000
    517		 | 		113099
    765		 | 		113189
    954		 | 		113281
    260		 | 		113351
    894		 | 		113441
    596		 | 		113533
    683		 | 		113601
    735		 | 		113669
    360		 | 		113756
    442		 | 		113850
    881		 | 		113917
    57		 | 		114005
    859		 | 		114095
    41		 | 		114184
    595		 | 		114255
    513		 | 		114343
    901		 | 		114438
    313		 | 		114511
    774		 | 		114581
    210		 | 		114659
    840		 | 		114753
    4		 | 		114828
    130		 | 		114897
    761		 | 		114970
    206		 | 		115063
    170		 | 		115153
    377		 | 		115221
    701		 | 		115292
    415		 | 		115361
    678		 | 		115449
    317		 | 		115540
    932		 | 		117441
    794		 | 		117714
    622		 | 		117826
    543		 | 		117922
    687		 | 		118010
    217		 | 		118081
    225		 | 		118180
    422		 | 		118274
    929		 | 		118363
    666		 | 		118456
    654		 | 		118533
    985		 | 		118619
    876		 | 		118706
    46		 | 		118799
    932		 | 		118883
    388		 | 		118956
    947		 | 		119046
    244		 | 		119138
    161		 | 		119233
    156		 | 		119306
    83		 | 		119372
    517		 | 		119460
    637		 | 		119549
    196		 | 		119638
    722		 | 		119738
    806		 | 		119835
    572		 | 		119914
    774		 | 		120142
    221		 | 		120233
    601		 | 		120317
    442		 | 		120420
    504		 | 		120495
    746		 | 		120596
    63		 | 		120765
    46		 | 		120908
    433		 | 		121013
    280		 | 		121090
    270		 | 		121185
    206		 | 		121287
    208		 | 		121363
    288		 | 		121464
    211		 | 		121543
    544		 | 		121641
    163		 | 		121721
    256		 | 		121828
    475		 | 		121930
    551		 | 		122002
    554		 | 		122088
    71		 | 		122186
    63		 | 		122278
    61		 | 		122350
    153		 | 		122426
    931		 | 		122520
    698		 | 		122615
    700		 | 		122710
    4		 | 		122810
    503		 | 		122890
    623		 | 		122987
    777		 | 		123081
    75		 | 		123184
    575		 | 		123256
    218		 | 		123349
    578		 | 		123449
    321		 | 		123548
    633		 | 		123641
    623		 | 		123737
    105		 | 		123811
    912		 | 		123909
    245		 | 		123984
    310		 | 		124082
    471		 | 		124177
    532		 | 		124270
    872		 | 		124342
