

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    84860		 | 		68525
    86411		 | 		68615
    23662		 | 		68688
    78769		 | 		68762
    64645		 | 		68834
    6147		 | 		68907
    47333		 | 		68977
    31118		 | 		69046
    67069		 | 		69137
    9350		 | 		69207
    78000		 | 		69275
    54669		 | 		69342
    35074		 | 		69410
    96707		 | 		69486
    98495		 | 		69590
    45418		 | 		69665
    47602		 | 		69736
    36923		 | 		69804
    59200		 | 		69872
    44613		 | 		69960
    36291		 | 		70030
    45496		 | 		70102
    65292		 | 		70178
    67524		 | 		70273
    56220		 | 		70361
    36134		 | 		70446
    31271		 | 		70517
    40864		 | 		70602
    11986		 | 		70693
    90238		 | 		70780
    5289		 | 		70847
    13197		 | 		70942
    76648		 | 		71032
    28950		 | 		71100
    91965		 | 		71185
    57644		 | 		71271
    51448		 | 		71340
    39297		 | 		71408
    5113		 | 		71483
    18517		 | 		71550
    48647		 | 		71621
    83113		 | 		71690
    73185		 | 		71781
    72		 | 		71851
    96171		 | 		71930
    88031		 | 		82403
    61841		 | 		82592
    43772		 | 		82682
    24953		 | 		82789
    37392		 | 		82865
    4736		 | 		82934
    77595		 | 		83022
    99239		 | 		83112
    70027		 | 		83206
    45119		 | 		83302
    55458		 | 		83424
    6160		 | 		83531
    92741		 | 		83622
    12673		 | 		83687
    18145		 | 		83771
    82978		 | 		83880
    17961		 | 		83959
    31341		 | 		84045
    59626		 | 		84136
    63263		 | 		84246
    39658		 | 		84355
    33621		 | 		84437
    14710		 | 		84539
    95306		 | 		84608
    38734		 | 		84674
    49578		 | 		84739
    60304		 | 		84809
    21846		 | 		84895
    39115		 | 		84964
    60375		 | 		85050
    18016		 | 		85133
    27145		 | 		85250
    38567		 | 		85338
    78140		 | 		85430
    68450		 | 		85535
    75959		 | 		85618
    82875		 | 		85704
    46044		 | 		85804
    75197		 | 		85887
    52902		 | 		85965
    91162		 | 		86051
    47007		 | 		86158
    75413		 | 		86242
    83903		 | 		86318
    59679		 | 		86424
    93558		 | 		86507
    83232		 | 		86612
    93992		 | 		86789
    41250		 | 		86972
    42857		 | 		87072
    57254		 | 		87194
    97259		 | 		87278
    76478		 | 		87390
