Comienza a insertar valores
Número 		 |		Tiempo que le tomó
    6734		 | 		184465
    1372		 | 		184939
    9676		 | 		185404
    4614		 | 		185739
    2389		 | 		186198
    2572		 | 		186468
    8438		 | 		186744
    3812		 | 		187036
    6978		 | 		187323
    2324		 | 		187591
    4614		 | 		187899
    4179		 | 		188200
    4577		 | 		188470
    9333		 | 		188746
    7267		 | 		189039
    1024		 | 		189358
    510		 | 		189636
    688		 | 		189948
    4299		 | 		190224
    6194		 | 		190574
    143		 | 		192160
    8596		 | 		192465
    8348		 | 		192770
    5027		 | 		193048
    9006		 | 		193325
    809		 | 		193603
    2689		 | 		193890
    972		 | 		194162
    2932		 | 		194463
    5958		 | 		194752
    4306		 | 		195105
    9665		 | 		195463
    3681		 | 		195732
    3981		 | 		196031
    631		 | 		196300
    2421		 | 		196600
    2905		 | 		196893
    5420		 | 		197184
    6232		 | 		197549
    6234		 | 		197872
    7743		 | 		198166
    7198		 | 		198446
    6765		 | 		198725
    2320		 | 		199023
    2882		 | 		199302
    4031		 | 		199583
    3343		 | 		199901
    3391		 | 		200222
    1070		 | 		200498
    3993		 | 		200768
    5936		 | 		202307
    1212		 | 		202647
    2589		 | 		202941
    4283		 | 		203216
    6238		 | 		203489
    7946		 | 		203765
    1444		 | 		204068
    5278		 | 		204358
    5270		 | 		204625
    727		 | 		204946
    7587		 | 		205271
    5927		 | 		205566
    6743		 | 		205857
    7619		 | 		206137
    6259		 | 		206417
    3725		 | 		206694
    40		 | 		206995
    9163		 | 		207316
    9144		 | 		207589
    2623		 | 		207886
    1749		 | 		208158
    6887		 | 		208438
    9820		 | 		208700
    8513		 | 		208992
    5558		 | 		209260
    2701		 | 		209536
    8895		 | 		209811
    5252		 | 		210100
    2444		 | 		210388
    6317		 | 		210691
    5597		 | 		212201
    8379		 | 		212515
    7528		 | 		212816
    4537		 | 		213170
    9014		 | 		213421
    118		 | 		213692
    8834		 | 		213998
    6809		 | 		214305
    5395		 | 		214661
    4103		 | 		215131
    7535		 | 		215434
    9334		 | 		215768
    29		 | 		216126
    4277		 | 		216494
    6952		 | 		216800
    2640		 | 		217106
    8002		 | 		217384
    6991		 | 		217662
    8154		 | 		217950
    7145		 | 		218293
    5966		 | 		218563
    9902		 | 		218896
    383		 | 		219133
    5785		 | 		219409
    4766		 | 		219685
    2292		 | 		219980
    4838		 | 		220252
    3661		 | 		220541
    3896		 | 		220815
    7281		 | 		222408
    9977		 | 		222743
    9492		 | 		223036
    2011		 | 		223322
    3856		 | 		223600
    4028		 | 		223882
    1024		 | 		224283
    3973		 | 		224580
    2861		 | 		224859
    7832		 | 		225199
    5720		 | 		225483
    3316		 | 		225752
    5366		 | 		226076
    1405		 | 		226363
    9696		 | 		226641
    5995		 | 		226955
    8356		 | 		227357
    2335		 | 		227671
    3996		 | 		227976
    1699		 | 		228278
    6841		 | 		228563
    7492		 | 		228839
    7664		 | 		229163
    6742		 | 		229458
    4227		 | 		229735
    9800		 | 		230031
    7860		 | 		230315
    6518		 | 		230597
    4637		 | 		230866
    1520		 | 		232509
    6765		 | 		232880
    8269		 | 		233214
    7848		 | 		233526
    6256		 | 		233808
    280		 | 		234108
    1703		 | 		234424
    6635		 | 		234657
    7655		 | 		234954
    2028		 | 		235235
    5848		 | 		235505
    5487		 | 		235780
    4099		 | 		236071
    5515		 | 		236349
    852		 | 		236625
    5503		 | 		236935
    5210		 | 		237247
    3198		 | 		237562
    210		 | 		237839
    3897		 | 		238161
    7193		 | 		238436
    1908		 | 		238713
    737		 | 		239036
    1037		 | 		239350
    5923		 | 		239657
    3830		 | 		239928
    5263		 | 		240245
    5723		 | 		240527
    1689		 | 		240792
    8132		 | 		242309
    6711		 | 		242595
    9560		 | 		242866
    4897		 | 		243156
    1332		 | 		243479
    7407		 | 		243757
    7504		 | 		244054
    7963		 | 		244324
    5462		 | 		244602
    491		 | 		244941
    5617		 | 		245237
    3841		 | 		245504
    2690		 | 		245780
    1103		 | 		246113
    4291		 | 		246399
    8204		 | 		246668
    8307		 | 		246974
    6145		 | 		247363
    9765		 | 		247636
    1504		 | 		247930
    6354		 | 		248208
    13		 | 		248484
    5049		 | 		248761
    4614		 | 		249072
    7101		 | 		249349
    6085		 | 		249674
    536		 | 		249973
    931		 | 		250251
    7699		 | 		250532
    6258		 | 		250803
    8971		 | 		252277
    5830		 | 		252571
    9321		 | 		252855
    8531		 | 		253208
    7078		 | 		253527
    652		 | 		253845
    2289		 | 		254172
    934		 | 		254440
    8614		 | 		254717
    4102		 | 		255014
    1424		 | 		255290
    4230		 | 		255607
    4294		 | 		255882
    4113		 | 		256194
