Comienza a insertar valores
Número 		 |		Tiempo que le tomó
    440		 | 		39005
    383		 | 		39042
    277		 | 		39079
    919		 | 		39118
    905		 | 		39155
    344		 | 		39192
    643		 | 		39230
    496		 | 		39268
    615		 | 		39305
    125		 | 		39343
    181		 | 		39380
    205		 | 		39418
    50		 | 		39456
    742		 | 		39493
    709		 | 		39531
    156		 | 		39572
    298		 | 		39613
    260		 | 		39651
    353		 | 		39689
    210		 | 		39726
    928		 | 		39764
    769		 | 		39804
    877		 | 		39844
    928		 | 		39882
    446		 | 		39920
    25		 | 		39958
    886		 | 		39995
    337		 | 		40033
    567		 | 		40095
    968		 | 		40135
    383		 | 		40174
    6		 | 		40211
    703		 | 		40249
    11		 | 		40287
    276		 | 		40325
    607		 | 		40363
    354		 | 		40400
    918		 | 		40438
    102		 | 		40510
    320		 | 		40551
    394		 | 		40589
    634		 | 		40627
    525		 | 		40664
    444		 | 		40702
    727		 | 		40739
    233		 | 		40777
    951		 | 		40818
    24		 | 		40856
    493		 | 		40894
    655		 | 		40931
    585		 | 		40969
    420		 | 		41006
    423		 | 		41044
    461		 | 		41083
    699		 | 		41121
    221		 | 		41158
    837		 | 		41196
    584		 | 		41233
    557		 | 		41270
    403		 | 		41308
    552		 | 		41346
    292		 | 		41383
    760		 | 		41420
    606		 | 		41458
    302		 | 		41495
    35		 | 		41533
    212		 | 		41571
    8		 | 		41608
    305		 | 		41646
    665		 | 		41684
    327		 | 		41722
    50		 | 		41760
    650		 | 		41798
    851		 | 		41845
    493		 | 		41883
    376		 | 		41922
    436		 | 		41959
    795		 | 		41997
    752		 | 		42034
    280		 | 		42072
    450		 | 		42136
    336		 | 		42199
    51		 | 		42240
    872		 | 		42279
    149		 | 		42317
    749		 | 		42354
    92		 | 		42392
    337		 | 		42429
    684		 | 		42468
    1		 | 		42506
    92		 | 		42543
    587		 | 		42583
    292		 | 		42620
    851		 | 		42659
    192		 | 		42696
    945		 | 		42733
    886		 | 		42771
    403		 | 		42815
    952		 | 		42865
    542		 | 		42902
    419		 | 		42940
    631		 | 		42977
    591		 | 		43014
    420		 | 		43052
    833		 | 		43089
    436		 | 		43128
    796		 | 		43165
    268		 | 		43203
    230		 | 		43240
    899		 | 		43277
    547		 | 		43315
    31		 | 		43352
    586		 | 		43389
    597		 | 		43426
    903		 | 		43464
    734		 | 		43501
    345		 | 		43538
    346		 | 		43576
    423		 | 		43613
    381		 | 		43650
    698		 | 		43687
    514		 | 		43724
    967		 | 		43761
    989		 | 		43799
    364		 | 		43848
    159		 | 		43887
    286		 | 		43953
    601		 | 		44010
    913		 | 		44049
    237		 | 		44087
    142		 | 		44135
    684		 | 		44185
    867		 | 		44227
    733		 | 		44265
    103		 | 		44303
    700		 | 		44340
    168		 | 		44378
    898		 | 		44416
    319		 | 		44454
    397		 | 		44491
    148		 | 		44530
    866		 | 		44568
    428		 | 		44605
    734		 | 		44642
    462		 | 		44680
    682		 | 		44717
    819		 | 		44754
    159		 | 		44792
    379		 | 		44849
    241		 | 		44888
    539		 | 		44926
    429		 | 		44963
    754		 | 		45000
    857		 | 		45037
    769		 | 		45075
    118		 | 		45112
    15		 | 		45150
    54		 | 		45189
    70		 | 		45227
    928		 | 		45264
    643		 | 		45302
    212		 | 		45339
    611		 | 		45376
    509		 | 		45413
    944		 | 		45451
    65		 | 		45493
    560		 | 		45531
    463		 | 		45569
    315		 | 		45606
    231		 | 		45643
    211		 | 		45681
    462		 | 		45738
    96		 | 		45798
    990		 | 		45852
    195		 | 		45891
    909		 | 		45929
    23		 | 		45967
    366		 | 		46004
    419		 | 		46041
    402		 | 		46079
    606		 | 		46116
    309		 | 		46154
    182		 | 		46192
    712		 | 		46229
    166		 | 		46266
    950		 | 		46303
    181		 | 		46340
    180		 | 		46377
    4		 | 		46414
    250		 | 		46452
    459		 | 		46489
    646		 | 		46526
    461		 | 		46563
    421		 | 		46600
    506		 | 		46638
    756		 | 		46675
    486		 | 		46712
    418		 | 		46750
    218		 | 		46787
    800		 | 		48061
    648		 | 		48106
    429		 | 		48145
    613		 | 		48182
    95		 | 		48220
    418		 | 		48258
    160		 | 		48295
    3		 | 		48333
    793		 | 		48372
    525		 | 		48409
Le demoró: 48455 microsegundos en insertar 1000valores

Le demoró: 48512 microsegundos en insertar 1000 valores

